# elotto v3 mode=649 focus=on items=5005/5005 blocks=49 paused_ms=0
order,item,n1,n2,n3,n4,n5,n6,e1,e2,z_raw,block
1813,3842,8,22,26,27,35,38,0,0,-2.685134,17
1814,25,4,5,8,17,26,38,0,0,-3.467221,17
1815,2427,5,8,26,38,39,41,0,0,-1.158776,17
1816,3741,8,19,26,30,35,38,0,0,-1.981337,17
1817,2390,5,8,26,27,38,39,0,0,-2.005037,17
1818,3476,8,17,22,30,35,39,0,0,-2.238571,17
1819,1314,4,17,19,30,35,41,0,0,-1.896125,17
1820,2731,5,17,26,29,35,41,0,0,-3.127438,17
1821,2722,5,17,26,27,39,41,0,0,-3.055274,17
1822,186,4,5,8,29,30,35,0,0,-3.051546,17
1823,1630,4,19,26,27,29,41,0,0,-1.160373,17
1824,4966,26,29,30,38,39,41,0,0,-2.026606,17
1825,3071,5,22,26,29,38,39,0,0,-3.220106,17
1826,2364,5,8,22,35,36,41,0,0,-0.347132,17
1827,3959,8,26,27,29,30,39,0,0,-4.429050,17
1828,3736,8,19,26,29,36,41,0,0,-3.405974,17
1829,2571,5,17,19,27,30,39,0,0,-2.374910,17
1830,325,4,5,17,26,36,39,0,0,-3.217709,17
1831,3315,8,17,19,22,30,41,0,0,-0.980098,17
1832,2991,5,19,27,30,38,41,0,0,-2.571696,17
1833,1650,4,19,26,29,30,41,0,0,-3.230491,17
1834,1292,4,17,19,27,36,41,0,0,-2.912277,17
1835,3576,8,17,27,35,36,39,0,0,-3.623797,17
1836,3513,8,17,26,27,38,41,0,0,-2.250554,17
1837,1012,4,8,22,26,29,39,0,0,-0.780648,17
1838,2503,5,17,19,22,26,38,0,0,-1.332395,17
1839,2746,5,17,26,30,38,41,0,0,-1.284463,17
1840,4428,17,26,27,29,36,39,0,0,-2.197030,17
1841,2539,5,17,19,26,27,39,0,0,-1.950448,17
1842,622,4,5,26,29,36,41,0,0,-0.956663,17
1843,1508,4,17,29,30,35,39,0,0,-2.152560,17
1844,4322,17,22,26,29,36,38,0,0,-2.922130,17
1845,1889,4,26,27,29,38,39,0,0,-3.536455,17
1846,52,4,5,8,17,36,41,0,0,-3.233420,17
1847,859,4,8,17,29,38,41,0,0,-2.414320,17
1848,4109,17,19,22,26,39,41,0,0,-2.027937,17
1849,67,4,5,8,19,26,30,0,0,-2.920000,17
1850,3507,8,17,26,27,35,39,0,0,-1.900919,17
1851,1224,4,17,19,22,27,39,0,0,-1.721974,17
1852,3617,8,17,35,36,39,41,0,0,-1.902250,17
1853,4820,22,26,27,30,39,41,0,0,-3.523140,17
1854,690,4,5,29,30,39,41,0,0,-3.851739,17
1855,4652,19,22,29,36,38,41,0,0,0.774736,18
1856,3302,8,17,19,22,27,38,0,0,-2.142974,18
1857,1585,4,19,22,27,36,39,0,0,0.861279,18
1858,3636,8,19,22,26,30,39,0,0,-2.548529,18
1859,4943,26,27,30,35,36,39,0,0,-1.435715,18
1860,3548,8,17,26,36,39,41,0,0,-1.728897,18
1861,1723,4,19,29,30,38,39,0,0,-0.734314,18
1862,2524,5,17,19,22,35,36,0,0,-0.995276,18
1863,1329,4,17,19,36,39,41,0,0,-0.499449,18
1864,725,4,8,17,19,26,27,0,0,-0.077649,18
1865,771,4,8,17,22,27,35,0,0,-1.928612,18
1866,2319,5,8,22,27,29,38,0,0,-0.327427,18
1867,4919,22,30,35,38,39,41,0,0,-1.869763,18
1868,2828,5,19,22,26,27,29,0,0,-2.363725,18
1869,452,4,5,19,27,29,36,0,0,-0.506106,18
1870,616,4,5,26,29,35,36,0,0,1.131028,18
1871,4785,19,29,35,36,38,39,0,0,-2.472637,18
1872,3356,8,17,19,27,29,36,0,0,-1.826891,18
1873,2976,5,19,27,29,35,41,0,0,-1.610132,18
1874,2147,5,8,17,29,39,41,0,0,-1.434117,18
1875,3405,8,17,19,35,39,41,0,0,0.600584,18
1876,4159,17,19,22,35,38,39,0,0,-1.765911,18
1877,4479,17,26,30,36,38,39,0,0,-0.970511,18
1878,1484,4,17,27,29,38,41,0,0,-1.581906,18
1879,839,4,8,17,27,35,41,0,0,0.044577,18
1880,2687,5,17,22,30,36,39,0,0,-2.386094,18
1881,392,4,5,19,22,26,39,0,0,-1.263160,18
1882,1365,4,17,22,27,30,35,0,0,-1.000335,18
1883,913,4,8,19,22,36,41,0,0,-1.757389,18
1884,3836,8,22,26,27,30,35,0,0,0.156417,18
1885,757,4,8,17,19,36,41,0,0,-0.220113,18
1886,1969,4,27,30,35,36,41,0,0,-0.426752,18
1887,127,4,5,8,22,35,36,0,0,-0.723662,18
1888,3523,8,17,26,29,35,41,0,0,-2.180520,18
1889,4180,17,19,26,27,35,41,0,0,-0.291744,18
1890,2885,5,19,22,29,35,41,0,0,-1.257834,18
1891,3415,8,17,22,26,27,39,0,0,-0.660819,18
1892,2787,5,17,27,35,38,41,0,0,-0.341806,18
1893,43,4,5,8,17,30,38,0,0,-0.794228,18
1894,1195,4,8,29,38,39,41,0,0,-0.693039,18
1895,1854,4,22,29,35,36,41,0,0,-0.535131,18
1896,3734,8,19,26,29,36,38,0,0,-0.718337,18
1897,4164,17,19,22,36,39,41,0,0,1.508624,18
1898,1274,4,17,19,26,39,41,0,0,-2.116345,18
1899,4294,17,22,26,27,29,36,0,0,-1.203512,18
1900,2345,5,8,22,29,35,41,0,0,-1.567793,18
1901,5000,29,30,35,36,38,41,0,0,-1.254107,18
1902,1912,4,26,29,30,35,36,0,0,-0.576938,18
1903,262,4,5,17,19,36,41,0,0,-2.317126,18
1904,500,4,5,19,35,38,41,0,0,-0.221711,18
1905,1871,4,22,30,38,39,41,0,0,-1.131348,18
1906,4673,19,26,27,29,30,39,0,0,-1.704132,18
1907,1267,4,17,19,26,35,39,0,0,-1.103920,18
1908,4273,17,19,29,36,38,39,0,0,-1.598682,18
1909,2172,5,8,19,22,26,36,0,0,-0.948408,18
1910,284,4,5,17,22,29,38,0,0,-0.176442,18
1911,3478,8,17,22,30,36,38,0,0,-1.185404,18
1912,3966,8,26,27,29,36,39,0,0,-1.502020,18
1913,3950,8,22,30,38,39,41,0,0,-1.160373,18
1914,1953,4,27,29,30,36,41,0,0,-0.896483,18
1915,336,4,5,17,27,30,35,0,0,-1.765645,18
1916,579,4,5,22,30,39,41,0,0,-0.727390,18
1917,4657,19,22,30,35,36,41,0,0,-0.798755,18
1918,2830,5,19,22,26,27,35,0,0,-1.780024,18
1919,3303,8,17,19,22,27,39,0,0,-0.960392,18
1920,3029,5,19,30,36,38,39,0,0,-0.697832,18
1921,1155,4,8,27,29,39,41,0,0,-0.106142,18
1922,4317,17,22,26,29,30,41,0,0,0.959007,18
1923,4537,17,29,36,38,39,41,0,0,-2.180520,18
1924,1831,4,22,27,30,39,41,0,0,-1.763248,18
1925,3084,5,22,26,35,36,38,0,0,-0.418497,18
1926,3464,8,17,22,29,35,36,0,0,-1.336656,18
1927,3889,8,22,27,29,30,39,0,0,-0.494655,18
1928,4191,17,19,26,29,30,41,0,0,-0.956131,18
1929,4877,22,27,29,35,36,39,0,0,0.316189,18
1930,1218,4,17,19,22,26,41,0,0,-1.880414,18
1931,1958,4,27,29,35,36,39,0,0,-0.082975,18
1932,2185,5,8,19,22,29,36,0,0,0.191833,18
1933,207,4,5,8,30,36,41,0,0,-0.634190,18
1934,3834,8,22,26,27,29,39,0,0,-1.079422,18
1935,1837,4,22,27,35,39,41,0,0,-2.108356,18
1936,554,4,5,22,27,39,41,0,0,-0.274968,18
1937,1111,4,8,26,29,35,36,0,0,-1.559538,18
1938,1548,4,19,22,26,29,30,0,0,0.227516,18
1939,3496,8,17,26,27,29,36,0,0,0.303142,18
1940,1261,4,17,19,26,30,36,0,0,-0.542587,18
1941,340,4,5,17,27,30,41,0,0,-1.842069,18
1942,4956,26,27,36,38,39,41,0,0,-0.445925,18
1943,428,4,5,19,26,27,41,0,0,0.179052,18
1944,4678,19,26,27,29,35,41,0,0,-1.327335,18
1945,2454,5,8,27,35,36,39,0,0,-2.079331,18
1946,2956,5,19,26,30,38,41,0,0,-2.446807,18
1947,3539,8,17,26,30,39,41,0,0,-0.190289,18
1948,732,4,8,17,19,26,41,0,0,-0.239019,18
1949,3462,8,17,22,29,30,39,0,0,-1.212566,18
1950,4129,17,19,22,27,38,41,0,0,0.370778,18
1951,3482,8,17,22,30,38,41,0,0,-3.538585,18
1952,559,4,5,22,29,30,41,0,0,-0.131706,18
1953,897,4,8,19,22,29,35,0,0,-0.927106,18
1954,1573,4,19,22,27,29,39,0,0,-0.270442,18
1955,776,4,8,17,22,29,30,0,0,-2.733599,18
1956,849,4,8,17,29,30,39,0,0,-1.845531,18
1957,1777,4,22,26,29,35,36,0,0,-0.702625,18
1958,730,4,8,17,19,26,38,0,0,-2.223073,19
1959,1268,4,17,19,26,35,41,0,0,-0.644256,19
1960,3725,8,19,26,29,30,35,0,0,-3.157475,19
1961,76,4,5,8,19,27,36,0,0,-2.249967,19
1962,3972,8,26,27,30,35,38,0,0,-0.139108,19
1963,751,4,8,17,19,35,36,0,0,-0.548126,19
1964,3647,8,19,22,26,39,41,0,0,-1.886485,19
1965,3953,8,22,35,36,39,41,0,0,-0.034990,19
1966,398,4,5,19,22,27,38,0,0,-2.226002,19
1967,4918,22,30,35,36,39,41,0,0,0.258192,19
1968,3095,5,22,27,29,30,36,0,0,-1.778106,19
1969,2015,5,8,17,19,26,35,0,0,-4.464679,19
1970,2321,5,8,22,27,29,41,0,0,-1.705144,19
1971,2610,5,17,19,35,36,41,0,0,-1.606351,19
1972,4183,17,19,26,27,36,41,0,0,-2.092326,19
1973,2144,5,8,17,29,36,41,0,0,-1.578125,19
1974,1988,4,29,30,36,38,39,0,0,-2.176739,19
1975,2669,5,17,22,29,30,38,0,0,1.038946,19
1976,4138,17,19,22,29,35,39,0,0,-2.577501,19
1977,4507,17,27,29,38,39,41,0,0,0.376956,19
1978,4631,19,22,27,36,38,39,0,0,-2.453677,19
1979,4462,17,26,29,30,39,41,0,0,-1.397582,19
1980,3956,8,26,27,29,30,35,0,0,0.307455,19
1981,1525,4,17,29,38,39,41,0,0,0.089898,19
1982,2643,5,17,22,26,38,39,0,0,0.164725,19
1983,3981,8,26,27,35,36,38,0,0,-1.491315,19
1984,223,4,5,17,19,22,29,0,0,-1.704878,19
1985,1225,4,17,19,22,27,41,0,0,-0.063483,19
1986,612,4,5,26,29,30,36,0,0,-1.290801,19
1987,4410,17,22,30,36,38,41,0,0,-2.385241,19
1988,24,4,5,8,17,26,36,0,0,-0.768611,19
1989,3522,8,17,26,29,35,39,0,0,-1.937080,19
1990,1704,4,19,27,30,38,41,0,0,-1.630584,19
1991,3447,8,17,22,27,30,39,0,0,-2.267277,19
1992,1265,4,17,19,26,35,36,0,0,-2.948173,19
1993,906,4,8,19,22,30,41,0,0,-2.234257,19
1994,974,4,8,19,29,35,41,0,0,-0.820005,19
1995,4389,17,22,29,30,36,41,0,0,-1.234082,19
1996,2325,5,8,22,27,30,39,0,0,-0.966996,19
1997,2587,5,17,19,29,30,41,0,0,0.176709,19
1998,2009,5,8,17,19,22,38,0,0,-1.989538,19
1999,3176,5,26,27,29,38,39,0,0,-2.172744,19
2000,2445,5,8,27,30,35,39,0,0,-1.883822,19
2001,4646,19,22,29,35,36,39,0,0,0.939888,19
2002,3948,8,22,30,36,38,41,0,0,0.003888,19
2003,2453,5,8,27,35,36,38,0,0,-0.953148,19
2004,3902,8,22,27,30,35,38,0,0,-2.519717,19
2005,2675,5,17,22,29,35,41,0,0,0.079513,19
2006,2849,5,19,22,26,35,41,0,0,-2.492555,19
2007,3055,5,22,26,27,36,41,0,0,-1.716860,19
2008,4285,17,19,30,36,39,41,0,0,-1.126768,19
2009,4247,17,19,27,35,36,38,0,0,-1.637240,19
2010,2070,5,8,17,22,30,36,0,0,-0.194230,19
2011,1571,4,19,22,27,29,36,0,0,-2.538623,19
2012,3757,8,19,26,36,38,41,0,0,-1.996196,19
2013,1864,4,22,30,35,36,41,0,0,-2.899176,19
2014,4063,8,29,30,35,36,41,0,0,-2.459003,19
2015,1792,4,22,26,30,36,39,0,0,-1.251923,19
2016,2379,5,8,26,27,30,36,0,0,-2.515190,19
2017,3928,8,22,29,30,38,39,0,0,-1.350449,19
2018,3646,8,19,22,26,38,41,0,0,-0.439481,19
2019,3173,5,26,27,29,36,38,0,0,0.051287,19
2020,2884,5,19,22,29,35,39,0,0,-1.326750,19
2021,1643,4,19,26,27,38,39,0,0,-1.136887,19
2022,4729,19,26,30,35,38,41,0,0,-2.113096,19
2023,3317,8,17,19,22,35,38,0,0,-1.290002,19
2024,740,4,8,17,19,29,30,0,0,-0.651711,19
2025,3560,8,17,27,29,36,39,0,0,-1.051142,19
2026,4156,17,19,22,35,36,38,0,0,-0.409656,19
2027,694,4,5,29,35,38,39,0,0,-1.469746,19
2028,196,4,5,8,29,36,39,0,0,-2.365271,19
2029,683,4,5,29,30,35,39,0,0,-1.411429,19
2030,3705,8,19,26,27,29,35,0,0,-0.610171,19
2031,2477,5,8,29,35,38,41,0,0,-1.504364,19
2032,2756,5,17,26,36,39,41,0,0,-1.735234,19
2033,4713,19,26,29,30,38,41,0,0,-1.032503,19
2034,2658,5,17,22,27,35,38,0,0,-1.418885,19
2035,3178,5,26,27,29,39,41,0,0,-1.983947,19
2036,752,4,8,17,19,35,38,0,0,-1.223696,19
2037,1139,4,8,26,36,39,41,0,0,-4.346713,19
2038,1453,4,17,26,30,35,39,0,0,-1.400245,19
2039,3073,5,22,26,29,39,41,0,0,-0.816543,19
2040,977,4,8,19,29,36,41,0,0,-0.833319,19
2041,3378,8,17,19,29,30,39,0,0,-1.496641,19
2042,2974,5,19,27,29,35,38,0,0,-2.243576,19
2043,4121,17,19,22,27,35,36,0,0,-0.720413,19
2044,3708,8,19,26,27,29,39,0,0,-1.294529,19
2045,650,4,5,27,29,30,41,0,0,-0.257606,19
2046,1749,4,19,35,38,39,41,0,0,-0.868469,19
2047,1747,4,19,35,36,38,41,0,0,-2.598538,19
2048,2375,5,8,26,27,29,38,0,0,-2.039334,19
2049,1411,4,17,22,36,38,39,0,0,-2.558595,19
2050,1250,4,17,19,26,27,36,0,0,0.216119,19
2051,3421,8,17,22,26,29,39,0,0,-3.405122,19
2052,2770,5,17,27,29,38,39,0,0,-1.629784,19
2053,337,4,5,17,27,30,36,0,0,-1.792220,19
2054,592,4,5,26,27,29,36,0,0,-1.359770,19
2055,96,4,5,8,19,36,39,0,0,-0.416314,19
2056,4778,19,29,30,35,38,39,0,0,-1.362432,19
2057,981,4,8,19,30,35,36,0,0,-1.704345,19
2058,3150,5,22,30,35,36,39,0,0,-0.682867,19
2059,4788,19,29,35,38,39,41,0,0,-1.609014,19
2060,344,4,5,17,27,35,41,0,0,-0.954746,19
2061,3862,8,22,26,29,36,41,0,0,-2.311081,20
2062,4218,17,19,26,36,38,39,0,0,-1.502633,20
2063,4895,22,27,30,38,39,41,0,0,-3.331493,20
2064,3893,8,22,27,29,35,39,0,0,-1.682376,20
2065,2520,5,17,19,22,30,36,0,0,-1.538315,20
2066,3864,8,22,26,29,38,41,0,0,-1.335670,20
2067,4431,17,26,27,29,38,41,0,0,-1.639238,20
2068,3155,5,22,30,36,38,39,0,0,-3.178644,20
2069,1371,4,17,22,27,35,38,0,0,-2.283387,20
2070,3336,8,17,19,26,29,38,0,0,-1.794484,20
2071,405,4,5,19,22,29,39,0,0,-3.496059,20
2072,4435,17,26,27,30,35,39,0,0,-1.806200,20
2073,1527,4,17,30,35,36,39,0,0,-2.346763,20
2074,2323,5,8,22,27,30,36,0,0,-2.001921,20
2075,3692,8,19,22,30,38,41,0,0,0.358183,20
2076,92,4,5,8,19,35,38,0,0,-1.638705,20
2077,3010,5,19,29,30,38,39,0,0,-2.115093,20
2078,2660,5,17,22,27,35,41,0,0,-3.059348,20
2079,2703,5,17,26,27,29,35,0,0,-1.109060,20
2080,1502,4,17,27,36,38,39,0,0,-1.895939,20
2081,3750,8,19,26,35,36,38,0,0,-4.601684,20
2082,3416,8,17,22,26,27,41,0,0,-2.703855,20
2083,1016,4,8,22,26,30,38,0,0,-1.681844,20
2084,3015,5,19,29,35,36,41,0,0,-2.460467,20
2085,3105,5,22,27,29,36,41,0,0,-4.799269,20
2086,179,4,5,8,27,35,41,0,0,-1.383336,20
2087,4395,17,22,29,35,36,41,0,0,-3.653701,20
2088,1852,4,22,29,35,36,38,0,0,-1.282945,20
2089,3250,5,27,29,36,38,39,0,0,-1.337801,20
2090,583,4,5,22,35,38,39,0,0,-3.181840,20
2091,3000,5,19,27,36,38,41,0,0,-3.095563,20
2092,3340,8,17,19,26,30,36,0,0,-2.986651,20
2093,2736,5,17,26,29,38,41,0,0,-2.410140,20
2094,2574,5,17,19,27,35,38,0,0,-1.542842,20
2095,517,4,5,22,26,29,39,0,0,-1.954522,20
2096,2497,5,8,36,38,39,41,0,0,-1.920437,20
2097,1223,4,17,19,22,27,38,0,0,-3.064940,20
2098,5005,30,35,36,38,39,41,0,0,-1.802206,20
2099,1422,4,17,26,27,30,36,0,0,-2.228532,20
2100,1402,4,17,22,30,38,39,0,0,-3.113138,20
2101,721,4,8,17,19,22,36,0,0,0.206932,20
2102,4661,19,22,30,36,38,39,0,0,-4.805660,20
2103,1373,4,17,22,27,35,41,0,0,-1.091751,20
2104,4029,8,27,29,30,35,41,0,0,-1.759333,20
2105,4297,17,22,26,27,29,41,0,0,-0.917067,20
2106,215,4,5,8,35,38,41,0,0,-0.315790,20
2107,3266,5,27,35,36,39,41,0,0,-2.081807,20
2108,3695,8,19,22,35,36,39,0,0,-3.164265,20
2109,2915,5,19,26,27,29,38,0,0,-2.561924,20
2110,107,4,5,8,22,26,39,0,0,-2.329188,20
2111,4174,17,19,26,27,30,38,0,0,-0.906681,20
2112,3800,8,19,29,30,36,39,0,0,-1.867712,20
2113,808,4,8,17,26,29,39,0,0,-2.901173,20
2114,1564,4,19,22,26,36,39,0,0,-1.407568,20
2115,3215,5,26,29,36,38,39,0,0,-3.503781,20
2116,381,4,5,17,35,39,41,0,0,-2.188056,20
2117,2236,5,8,19,27,29,39,0,0,-1.087757,20
2118,829,4,8,17,27,29,39,0,0,-1.157524,20
2119,1251,4,17,19,26,27,38,0,0,-2.072221,20
2120,3724,8,19,26,27,39,41,0,0,-4.883948,20
2121,2001,4,30,36,38,39,41,0,0,-1.960647,20
2122,3038,5,22,26,27,29,30,0,0,-2.008578,20
2123,3193,5,26,27,35,38,41,0,0,-0.534146,20
2124,3669,8,19,22,29,30,35,0,0,-2.970142,20
2125,4067,8,29,30,36,38,39,0,0,-1.028109,20
2126,3665,8,19,22,27,36,41,0,0,-2.255692,20
2127,1194,4,8,29,36,39,41,0,0,-3.449991,20
2128,1256,4,17,19,26,29,36,0,0,-1.396650,20
2129,3147,5,22,29,36,39,41,0,0,-2.701724,20
2130,1337,4,17,22,26,27,41,0,0,-3.140565,20
2131,148,4,5,8,26,29,39,0,0,-3.316847,20
2132,3020,5,19,29,36,38,41,0,0,-5.171272,20
2133,1634,4,19,26,27,30,39,0,0,-5.147573,20
2134,3903,8,22,27,30,35,39,0,0,-2.118821,20
2135,534,4,5,22,27,29,30,0,0,-1.924698,20
2136,2066,5,8,17,22,29,38,0,0,-3.376762,20
2137,1467,4,17,26,36,38,39,0,0,-0.890971,20
2138,3707,8,19,26,27,29,38,0,0,-1.878097,20
2139,1161,4,8,27,30,36,39,0,0,-0.802030,20
2140,2003,5,8,17,19,22,26,0,0,-1.768121,20
2141,1022,4,8,22,26,35,41,0,0,-2.739803,20
2142,454,4,5,19,27,29,39,0,0,-2.779480,20
2143,167,4,5,8,27,29,36,0,0,-2.183263,20
2144,1418,4,17,26,27,29,38,0,0,-3.848889,20
2145,3514,8,17,26,27,39,41,0,0,-1.963842,20
2146,3973,8,26,27,30,35,39,0,0,-3.461176,20
2147,7,4,5,8,17,19,36,0,0,-3.322706,20
2148,4973,26,30,35,36,38,41,0,0,-1.292798,20
2149,2040,5,8,17,19,35,39,0,0,-2.090329,20
2150,824,4,8,17,26,39,41,0,0,-3.281698,20
2151,3455,8,17,22,27,36,41,0,0,-2.357681,20
2152,1674,4,19,26,35,38,39,0,0,-4.092277,20
2153,2510,5,17,19,22,27,38,0,0,-2.863094,20
2154,2367,5,8,22,35,39,41,0,0,-1.209450,20
2155,2280,5,8,19,35,36,41,0,0,-2.349426,20
2156,1488,4,17,27,30,35,39,0,0,-2.459136,20
2157,3429,8,17,22,26,35,38,0,0,-2.034675,20
2158,970,4,8,19,29,30,41,0,0,-1.525533,20
2159,2449,5,8,27,30,36,41,0,0,-0.283037,20
2160,1833,4,22,27,35,36,39,0,0,-2.528371,20
2161,4719,19,26,29,35,38,41,0,0,-2.985587,20
2162,789,4,8,17,22,35,39,0,0,-2.959756,20
2163,347,4,5,17,27,36,41,0,0,-1.546038,20
2164,2826,5,17,35,38,39,41,0,0,0.685450,21
2165,3278,5,29,30,38,39,41,0,0,1.530912,21
2166,4702,19,26,27,36,38,41,0,0,0.794361,21
2167,4628,19,22,27,35,38,39,0,0,-0.863809,21
2168,898,4,8,19,22,29,36,0,0,2.008100,21
2169,2157,5,8,17,30,39,41,0,0,-1.289070,21
2170,1054,4,8,22,29,30,41,0,0,2.295690,21
2171,782,4,8,17,22,30,35,0,0,2.094643,21
2172,1737,4,19,30,35,36,39,0,0,-0.951151,21
2173,69,4,5,8,19,26,36,0,0,0.772792,21
2174,1894,4,26,27,30,35,39,0,0,1.046003,21
2175,1193,4,8,29,36,38,41,0,0,0.783710,21
2176,4557,19,22,26,27,35,39,0,0,2.301015,21
2177,4381,17,22,27,36,39,41,0,0,0.340875,21
2178,2292,5,8,22,26,27,38,0,0,0.510233,21
2179,4609,19,22,27,29,36,38,0,0,-0.267059,21
2180,102,4,5,8,22,26,29,0,0,1.310959,21
2181,3076,5,22,26,30,35,39,0,0,0.428483,21
2182,3331,8,17,19,26,27,39,0,0,0.879574,21
2183,1631,4,19,26,27,30,35,0,0,-1.350849,21
2184,281,4,5,17,22,29,30,0,0,0.758945,21
2185,3999,8,26,29,30,38,41,0,0,-0.207145,21
2186,1910,4,26,27,36,39,41,0,0,1.510674,21
2187,3383,8,17,19,29,35,41,0,0,-1.310906,21
2188,122,4,5,8,22,30,35,0,0,1.426794,21
2189,1687,4,19,27,29,35,38,0,0,-1.691164,21
2190,1293,4,17,19,27,38,39,0,0,1.596686,21
2191,734,4,8,17,19,27,30,0,0,1.800395,21
2192,801,4,8,17,26,27,38,0,0,0.622606,21
2193,1900,4,26,27,30,38,41,0,0,1.578312,21
2194,678,4,5,27,36,38,41,0,0,1.206574,21
2195,2871,5,19,22,27,36,38,0,0,2.584878,21
2196,2264,5,8,19,29,36,41,0,0,0.293475,21
2197,2055,5,8,17,22,26,41,0,0,0.770130,21
2198,3984,8,26,27,35,38,39,0,0,1.498691,21
2199,3713,8,19,26,27,30,39,0,0,1.287526,21
2200,4391,17,22,29,30,38,41,0,0,-0.634536,21
2201,4207,17,19,26,30,36,39,0,0,0.779716,21
2202,2984,5,19,27,30,35,38,0,0,1.203379,21
2203,665,4,5,27,30,36,38,0,0,-0.641992,21
2204,4250,17,19,27,35,38,39,0,0,1.055323,21
2205,1594,4,19,22,29,30,41,0,0,2.421376,21
2206,1196,4,8,30,35,36,38,0,0,-1.287739,21
2207,3339,8,17,19,26,30,35,0,0,1.334659,21
2208,4153,17,19,22,30,38,39,0,0,1.871494,21
2209,2368,5,8,22,36,38,39,0,0,1.097663,21
2210,532,4,5,22,26,38,41,0,0,0.843358,21
2211,2460,5,8,27,36,38,41,0,0,0.463899,21
2212,4666,19,22,35,36,38,41,0,0,0.872916,21
2213,641,4,5,26,35,39,41,0,0,-0.378101,21
2214,4237,17,19,27,30,35,36,0,0,-0.067610,21
2215,4204,17,19,26,30,35,39,0,0,-0.887509,21
2216,2590,5,17,19,29,35,39,0,0,0.762141,21
2217,1205,4,8,30,38,39,41,0,0,-0.914404,21
2218,1781,4,22,26,29,36,38,0,0,-0.823866,21
2219,4585,19,22,26,30,36,39,0,0,0.253532,21
2220,3113,5,22,27,30,36,38,0,0,0.313713,21
2221,1840,4,22,27,36,39,41,0,0,-0.981775,21
2222,576,4,5,22,30,36,41,0,0,1.973482,21
2223,3731,8,19,26,29,35,38,0,0,0.365107,21
2224,4161,17,19,22,35,39,41,0,0,0.628465,21
2225,2031,5,8,17,19,29,39,0,0,0.550975,21
2226,390,4,5,19,22,26,36,0,0,0.414636,21
2227,3094,5,22,27,29,30,35,0,0,0.185096,21
2228,4733,19,26,30,36,39,41,0,0,1.940196,21
2229,860,4,8,17,29,39,41,0,0,1.452091,21
2230,2160,5,8,17,35,36,41,0,0,-0.860880,21
2231,2179,5,8,19,22,27,36,0,0,0.445791,21
2232,328,4,5,17,26,38,41,0,0,1.236665,21
2233,4375,17,22,27,35,36,41,0,0,-0.288097,21
2234,4179,17,19,26,27,35,39,0,0,2.722281,21
2235,4752,19,27,29,35,36,41,0,0,1.168761,21
2236,3067,5,22,26,29,35,41,0,0,0.460704,21
2237,211,4,5,8,35,36,38,0,0,1.738083,21
2238,1965,4,27,29,36,39,41,0,0,-0.786320,21
2239,1567,4,19,22,26,38,41,0,0,0.003755,21
2240,199,4,5,8,29,38,41,0,0,-2.156367,21
2241,1417,4,17,26,27,29,36,0,0,1.776962,21
2242,4540,17,30,35,36,39,41,0,0,1.166365,21
2243,2176,5,8,19,22,27,29,0,0,1.051329,21
2244,2654,5,17,22,27,30,38,0,0,0.079913,21
2245,4662,19,22,30,36,38,41,0,0,0.429548,21
2246,663,4,5,27,30,35,39,0,0,-0.171463,21
2247,80,4,5,8,19,29,30,0,0,-0.329903,21
2248,2901,5,19,22,30,39,41,0,0,0.205068,21
2249,464,4,5,19,27,35,41,0,0,0.314246,21
2250,1577,4,19,22,27,30,38,0,0,-0.191701,21
2251,3297,8,17,19,22,26,41,0,0,0.226371,21
2252,150,4,5,8,26,30,35,0,0,0.648437,21
2253,4176,17,19,26,27,30,41,0,0,1.435049,21
2254,478,4,5,19,29,35,39,0,0,2.062155,21
2255,4879,22,27,29,35,38,39,0,0,1.620118,21
2256,3782,8,19,27,30,38,39,0,0,1.083816,21
2257,3504,8,17,26,27,30,41,0,0,0.102814,21
2258,158,4,5,8,26,35,41,0,0,0.022661,21
2259,217,4,5,8,36,38,39,0,0,0.832973,21
2260,3655,8,19,22,27,30,36,0,0,0.876911,21
2261,2096,5,8,17,26,29,41,0,0,1.190597,21
2262,3103,5,22,27,29,36,38,0,0,-0.041514,21
2263,2439,5,8,27,29,36,41,0,0,-1.138884,21
2264,4580,19,22,26,30,35,36,0,0,2.122869,21
2265,4612,19,22,27,29,38,39,0,0,0.477213,21
2266,438,4,5,19,26,30,39,0,0,-1.271495,21
2267,4664,19,22,30,38,39,41,0,0,-2.423640,22
2268,566,4,5,22,29,36,41,0,0,-0.253666,22
2269,161,4,5,8,26,36,41,0,0,-1.497227,22
2270,3346,8,17,19,26,35,39,0,0,-1.123892,22
2271,147,4,5,8,26,29,38,0,0,-1.080487,22
2272,3571,8,17,27,30,36,41,0,0,-1.307896,22
2273,833,4,8,17,27,30,38,0,0,-1.482847,22
2274,4211,17,19,26,30,39,41,0,0,-1.748601,22
2275,2771,5,17,27,29,38,41,0,0,-3.101874,22
2276,4096,17,19,22,26,30,36,0,0,-1.638891,22
2277,728,4,8,17,19,26,35,0,0,-2.873666,22
2278,4728,19,26,30,35,38,39,0,0,-0.265382,22
2279,3619,8,17,36,38,39,41,0,0,-1.504150,22
2280,2970,5,19,27,29,30,38,0,0,-1.306032,22
2281,1570,4,19,22,27,29,35,0,0,-2.547197,22
2282,861,4,8,17,30,35,36,0,0,-2.278780,22
2283,4591,19,22,26,35,36,39,0,0,-2.241766,22
