# elotto v3 mode=649 focus=off score=high items=8000/8000 ranked=7834 excl=166 void=0 blocks=52 paused_ms=0 pass_mean=-0,000000 pass_sigma=1,001305 pass_chi2=7853,4627 pass_stouffer=-0,0000 v_eff=1,0127 null_flags=0 flush_timeouts=0 drift_t=0.10 unlimited=on runs_cap=500 rounds=18 run_s=2,00 run_segs=52174 gap_s=0,80
# nodes=master,192.168.178.103,192.168.178.155,192.168.178.145
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round
1697;312;7;12;19;22;32;40;0;0;-0,225336;-0,7137;10;4;0;0,782591;0,296629;-1,331148;-0,198744;4
1698;107;6;7;17;22;39;40;0;0;0,208681;-0,2796;10;4;0;-0,184503;0,791321;0,102158;-0,291614;4
1699;225;6;15;19;27;39;40;0;0;2,847140;2,3588;10;4;0;2,072257;1,995546;1,043868;0,582609;4
1700;433;12;19;27;32;39;40;0;0;1,389688;0,9014;10;4;0;0,667431;-0,458720;0,931804;1,638860;4
1701;374;7;19;22;27;32;40;0;0;0,336223;-0,1521;10;4;0;0,298425;0,959108;0,228462;-0,813548;4
1702;256;7;12;15;17;19;39;0;0;0,368728;-0,1196;10;4;0;0,542985;-0,935457;-0,120732;1,250660;4
1703;244;6;17;22;27;39;40;0;0;-0,306133;-0,7945;10;4;0;0,061914;0,797513;-0,980097;-0,491596;4
1704;209;6;15;17;22;27;40;0;0;-1,190882;-1,6792;10;4;0;-2,522371;0,299725;-0,700865;0,541746;4
1705;162;6;12;17;19;22;27;0;0;0,381111;-0,1072;10;4;0;1,986816;-0,398044;-0,218556;-0,607994;4
1706;319;7;12;22;27;32;40;0;0;0,319816;-0,1685;10;4;0;0,125066;0,612390;1,045106;-1,142930;4
1707;13;6;7;12;15;22;32;0;0;0,337771;-0,1506;10;4;0;0,876700;0,585767;0,033433;-0,820359;4
1708;305;7;12;17;27;32;40;0;0;-0,398694;-0,8870;10;4;0;0,006191;-0,470483;0,464973;-0,798070;4
1709;318;7;12;22;27;32;39;0;0;0,736806;0,2485;10;4;0;0,021670;0,678638;0,796831;-0,023527;4
1710;262;7;12;15;17;27;32;0;0;1,050400;0,5621;10;4;0;-0,319476;1,045787;0,713867;0,660621;4
1711;396;12;15;17;27;32;40;0;0;1,299294;0,8110;10;4;0;0,335573;0,930627;1,968242;-0,635855;4
1712;215;6;15;17;27;39;40;0;0;1,497727;1,0094;10;4;0;-0,673623;1,859335;0,928708;0,881034;4
1713;206;6;15;17;19;39;40;0;0;0,667462;0,1791;10;4;0;-0,030957;-0,601122;1,541036;0,425967;4
1714;191;6;12;19;32;39;40;0;0;0,114572;-0,3738;10;4;0;-2,333534;1,188808;0,620996;0,752873;4
1715;447;15;17;22;27;39;40;0;0;0,434667;-0,0537;10;4;0;-0,455067;0,742409;0,199982;0,382009;4
1716;116;6;7;19;22;32;40;0;0;0,577687;0,0894;10;4;0;1,632669;-1,164538;-0,310188;0,997432;4
1717;272;7;12;15;19;27;32;0;0;-0,228431;-0,7168;10;4;0;-0,334335;0,457605;-0,172740;-0,407393;4
1718;47;6;7;12;22;27;32;0;0;1,105194;0,6169;10;4;0;-0,404917;0,702165;1,570136;0,343003;4
1719;119;6;7;19;27;32;40;0;0;-0,241124;-0,7295;10;4;0;1,097733;-0,534874;0,838933;-1,884039;4
1720;383;12;15;17;19;27;32;0;0;0,519797;0,0315;10;4;0;-1,339816;-1,194257;2,562615;1,011053;4
1721;343;7;15;19;22;27;32;0;0;1,235832;0,7475;10;4;0;1,385013;0,770270;-0,630283;0,946663;4
1722;253;7;12;15;17;19;22;0;0;0,934002;0,4457;10;4;0;-0,023527;-0,822154;1,365201;1,348484;4
1723;121;6;7;19;32;39;40;0;0;-1,664833;-2,1532;10;4;0;-0,888464;-0,064329;-0,838933;-1,537940;4
1724;161;6;12;15;32;39;40;0;0;0,968364;0,4800;10;4;0;0,697769;0,239669;0,588182;0,411108;4
1725;259;7;12;15;17;22;32;0;0;-1,754918;-2,2432;10;4;0;-1,594901;-0,253166;-2,062351;0,400583;4
1726;101;6;7;17;19;39;40;0;0;-0,265889;-0,7542;10;4;0;0,265610;-0,204873;0,727488;-1,320004;4
1727;228;6;15;22;27;32;40;0;0;-1,027120;-1,5154;10;4;0;-1,460548;0,432840;-1,669198;0,642666;4
1728;263;7;12;15;17;27;39;0;0;2,950226;2,4619;10;4;0;0,963999;0,939295;1,983101;2,014058;4
1729;429;12;19;22;27;32;39;0;0;0,417330;-0,0710;10;4;0;-1,187508;-0,073616;2,689538;-0,593754;4
1730;283;7;12;15;22;39;40;0;0;0,652913;0,1646;10;4;0;-0,729345;0,473084;0,838933;0,723154;4
1731;381;12;15;17;19;22;39;0;0;-1,121539;-1,6099;10;4;0;0,806119;-1,767579;-0,143640;-1,137977;4
1732;301;7;12;17;22;32;39;0;0;1,541686;1,0534;10;4;0;0,066867;1,682881;0,966475;0,367149;4
1733;92;6;7;17;19;22;27;0;0;0,895306;0,4070;10;4;0;-1,445070;2,226485;-0,017336;1,026532;4
1734;168;6;12;17;19;27;40;0;0;0,251402;-0,2369;10;4;0;-0,404917;0,222333;0,302759;0,382628;4
1735;403;12;15;19;22;32;40;0;0;1,226854;0,7385;10;4;0;0,580752;1,797421;-2,268524;2,344059;4
1736;265;7;12;15;17;32;39;0;0;-2,186458;-2,6748;10;4;0;-1,425876;-0,511347;-1,003624;-1,432068;4
1737;133;6;12;15;17;22;32;0;0;2,220881;1,7326;10;4;0;0,959665;1,989974;0,456924;1,035200;4
1738;1;6;7;12;15;17;19;0;0;0,187629;-0,3007;10;4;0;-0,464354;0,841471;-0,417919;0,416061;4
1739;257;7;12;15;17;19;40;0;0;-0,489089;-0,9774;10;4;0;-0,294091;0,692259;0,505836;-1,882182;4
1740;344;7;15;19;22;27;39;0;0;1,140484;0,6522;10;4;0;0,120113;1,577008;-1,027770;1,611618;4
1741;128;6;12;15;17;19;27;0;0;0,263785;-0,2245;10;4;0;-0,271183;0,164134;0,051389;0,583229;4
1742;109;6;7;17;27;32;40;0;0;1,099622;0,6113;10;4;0;-1,111354;2,196766;0,529364;0,584467;4
1743;370;7;17;22;27;39;40;0;0;-0,108937;-0,5973;10;4;0;-1,629573;1,034023;-0,344860;0,722535;4
1744;42;6;7;12;19;27;39;0;0;-0,874812;-1,3631;10;4;0;-0,404917;-0,381328;0,454448;-1,417828;4
1745;196;6;12;27;32;39;40;0;0;-0,675759;-1,1641;10;4;0;0,614186;-0,177631;-1,144787;-0,643285;4
1746;8;6;7;12;15;19;27;0;0;-0,578554;-1,0669;10;4;0;-0,807357;0,343065;0,330001;-1,022817;4
1747;230;6;15;22;32;39;40;0;0;2,380929;1,8926;10;4;0;1,393681;0,656968;1,344769;1,366439;4
1748;127;6;12;15;17;19;22;0;0;0,443334;-0,0450;10;4;0;0,038387;-0,320652;1,004862;0,164072;4
1749;387;12;15;17;19;32;40;0;0;-0,532738;-1,0211;10;4;0;0,700865;-0,378232;0,651953;-2,040062;4
1750;46;6;7;12;19;39;40;0;0;-0,476086;-0,9644;10;4;0;-0,316999;-0,540446;-0,353528;0,258800;4
1751;171;6;12;17;19;39;40;0;0;0,911094;0,4228;10;4;0;-0,780734;0,986969;1,729254;-0,113302;4
1752;188;6;12;19;27;32;39;0;0;0,688823;0,2005;10;4;0;-0,286661;2,106372;0,346718;-0,788783;4
1753;327;7;15;17;19;27;32;0;0;0,617002;0,1287;10;4;0;-0,062533;0,292295;1,819649;-0,815406;4
1754;198;6;15;17;19;22;32;0;0;0,630624;0,1423;10;4;0;-0,110826;0,471226;1,087208;-0,186361;4
1755;70;6;7;15;17;32;40;0;0;0,357584;-0,1307;10;4;0;-0,439588;0,133796;0,198744;0,822216;4
1756;87;6;7;15;22;39;40;0;0;1,200850;0,7125;10;4;0;0,598088;1,322542;0,832122;-0,351052;4
1757;89;6;7;15;27;32;40;0;0;1,351610;0,8633;10;4;0;-0,442684;1,550385;2,331057;-0,735537;4
1758;295;7;12;17;19;32;39;0;0;0,109928;-0,3784;10;4;0;-1,129928;-0,024084;0,685387;0,688482;4
1759;446;15;17;22;27;32;40;0;0;0,060088;-0,4282;10;4;0;-1,232086;1,374550;0,300901;-0,323190;4
1760;286;7;12;15;27;39;40;0;0;1,127482;0,6392;10;4;0;1,975052;1,604250;0,433397;-1,757735;4
1761;136;6;12;15;17;27;32;0;0;-0,976041;-1,4644;10;4;0;0,910753;-0,054422;-2,618337;-0,190076;4
1762;28;6;7;12;17;22;32;0;0;1,097454;0,6091;10;4;0;0,949140;1,282917;0,133734;-0,170882;4
1763;320;7;12;22;27;39;40;0;0;3,043407;2,5551;10;4;0;1,167696;1,344831;2,102595;1,471693;4
1764;219;6;15;19;22;27;40;0;0;1,341704;0,8534;10;4;0;0,011144;1,668021;0,522553;0,481690;4
1765;414;12;17;19;22;27;32;0;0;-0,537072;-1,0254;10;4;0;-0,459401;0,297868;0,210507;-1,123118;4
1766;394;12;15;17;22;39;40;0;0;-0,976970;-1,4653;10;4;0;-0,179550;0,349875;-0,374579;-1,749686;4
1767;7;6;7;12;15;19;22;0;0;1,525589;1,0373;10;4;0;0,108968;0,531283;1,566421;0,844505;4
1768;432;12;19;22;32;39;40;0;0;-1,191502;-1,6798;10;4;0;-2,634435;0,443984;-0,991860;0,799308;4
1769;399;12;15;19;22;27;32;0;0;0,983842;0,4955;10;4;0;1,347246;-0,437669;-0,246417;1,304525;4
1770;380;12;15;17;19;22;32;0;0;1,090643;0,6023;10;4;0;-1,388728;0,849520;1,532987;1,187508;4
1771;185;6;12;19;22;32;39;0;0;0,051420;-0,4369;10;4;0;-1,113211;0,029781;1,235182;-0,048912;4
1772;175;6;12;17;22;32;39;0;0;0,343033;-0,1453;10;4;0;0,571465;-0,064329;0,162833;0,016098;4
1773;427;12;17;22;32;39;40;0;0;-0,037736;-0,5261;10;4;0;0,229081;0,830327;0,020432;-1,155313;4
1774;258;7;12;15;17;22;27;0;0;-0,488160;-0,9765;10;4;0;-0,965237;-0,464292;1,173268;-0,720058;4
1775;415;12;17;19;22;27;39;0;0;0,162246;-0,3261;10;4;0;-0,955331;0,561621;0,734918;-0,016717;4
1776;207;6;15;17;22;27;32;0;0;1,235832;0,7475;10;4;0;-1,856797;2,528624;0,422872;1,376964;4
1777;111;6;7;17;32;39;40;0;0;-0,835497;-1,3238;10;4;0;-0,617900;1,271773;-0,807976;-1,516890;4
1778;12;6;7;12;15;22;27;0;0;1,140484;0,6522;10;4;0;0,105873;0,474941;1,212893;0,487262;4
1779;137;6;12;15;17;27;39;0;0;2,154633;1,6663;10;4;0;0,609852;0,091075;2,537230;1,071110;4
1780;100;6;7;17;19;32;40;0;0;1,388140;0,8998;10;4;0;0,471165;1,628397;1,248803;-0,572084;4
1781;410;12;15;22;27;32;40;0;0;0,711421;0,2231;10;4;0;1,129928;0,957250;0,884130;-1,548466;4
1782;152;6;12;15;22;27;32;0;0;-0,516021;-1,0043;10;4;0;-1,224037;0,948582;-0,670527;-0,086060;4
1783;449;15;17;27;32;39;40;0;0;0,332818;-0,1555;10;4;0;-0,498407;1,333067;0,213603;-0,382628;4
1784;418;12;17;19;22;32;40;0;0;-0,163112;-0,6514;10;4;0;-1,504507;0,057023;1,591186;-0,469926;4
1785;334;7;15;17;22;27;39;0;0;0,459741;-0,0286;10;4;0;1,502650;-0,163391;-0,487881;0,068105;4
1786;226;6;15;19;32;39;40;0;0;0,038417;-0,4499;10;4;0;-1,313193;0,573384;-0,634617;1,451261;4
1787;17;6;7;12;15;27;39;0;0;0,482959;-0,0054;10;4;0;-1,052536;1,192523;1,217227;-0,391296;4
1788;140;6;12;15;17;32;40;0;0;0,626600;0,1383;10;4;0;1,571993;-0,112621;0,757826;-0,963999;4
1789;68;6;7;15;17;27;40;0;0;-0,050429;-0,5388;10;4;0;-0,378294;-0,833299;1,651243;-0,540508;4
1790;18;6;7;12;15;27;40;0;0;-1,418725;-1,9071;10;4;0;-0,999290;0,556668;-1,348484;-1,046344;4
1791;222;6;15;19;22;39;40;0;0;1,311676;0,8233;10;4;0;-0,091013;1,452561;0,643285;0,618520;4
1792;179;6;12;17;27;32;40;0;0;1,385973;0,8976;10;4;0;0,206792;1,731174;0,769589;0,064390;4
1793;252;6;22;27;32;39;40;0;0;0,691299;0,2030;10;4;0;0,640809;1,135562;-0,991241;0,597469;4
1794;213;6;15;17;27;32;39;0;0;0,297217;-0,0107;11;4;0;-1,231467;2,944066;-1,896360;0,778195;4
1795;442;15;17;19;27;32;40;0;0;0,418878;0,1110;11;4;0;0,147355;0,711452;-1,039472;1,018421;4
1796;332;7;15;17;19;39;40;0;0;-0,572363;-0,8803;11;4;0;1,048821;0,378356;-0,704518;-1,867384;4
1797;147;6;12;15;19;27;39;0;0;0,124478;-0,1834;11;4;0;-1,840699;2,243201;-0,180107;0,026561;4
1798;454;15;19;27;32;39;40;0;0;0,603691;0,2958;11;4;0;0,767113;0,991303;0,692878;-1,243912;4
1799;83;6;7;15;22;27;39;0;0;0,437762;0,1299;11;4;0;-0,450114;0,070644;0,190757;1,064237;4
1800;227;6;15;22;27;32;39;0;0;-0,726529;-1,0344;11;4;0;-1,399253;0,600626;-0,564593;-0,089837;4
1801;398;12;15;17;32;39;40;0;0;0,502152;0,1943;11;4;0;-1,041391;0,577099;1,676070;-0,207473;4
1802;462;19;22;27;32;39;40;0;0;-0,112343;-0,4202;11;4;0;0,266230;-0,664893;0,660064;-0,486086;4
1803;134;6;12;15;17;22;39;0;0;0,260379;-0,0475;11;4;0;0,042721;0,691640;-0,035848;-0,177755;4
1804;448;15;17;22;32;39;40;0;0;0,103117;-0,2048;11;4;0;-0,245179;0,224809;-0,086618;0,313222;4
1805;66;6;7;15;17;27;32;0;0;0,751975;0,4441;11;4;0;-0,047055;0,565336;1,129990;-0,144321;4
1806;355;7;15;22;27;39;40;0;0;0,479864;0,1720;11;4;0;-0,891560;1,456895;0,730646;-0,336254;4
1807;456;17;19;22;27;32;39;0;0;-0,024734;-0,3326;11;4;0;-0,995575;0,213665;0,175278;0,557163;4
1808;178;6;12;17;27;32;39;0;0;-0,199332;-0,5072;11;4;0;-0,315761;-0,749715;1,162185;-0,495373;4
1809;268;7;12;15;19;22;27;0;0;1,150390;0,8425;11;4;0;-0,045197;1,863669;-0,352847;0,835156;4
1810;441;15;17;19;27;32;39;0;0;0,174009;-0,1339;11;4;0;0,104634;0,426029;0,718263;-0,900909;4
1811;64;6;7;15;17;22;39;0;0;-1,777207;-2,0851;11;4;0;-1,106401;-0,619077;-0,980035;-0,848901;4
1812;311;7;12;19;22;32;39;0;0;-0,388169;-0,6961;11;4;0;-0,240226;-0,058756;-1,424576;0,947220;4
1813;251;6;19;27;32;39;40;0;0;2,158657;1,8508;11;4;0;2,007867;2,431419;-1,163919;1,041948;4
1814;172;6;12;17;22;27;32;0;0;0,234065;-0,0738;11;4;0;-1,967004;1,972638;1,536764;-1,074268;4
1815;118;6;7;19;27;32;39;0;0;0,304028;-0,0039;11;4;0;0,718201;1,260628;-0,375136;-0,995637;4
1816;273;7;12;15;19;27;39;0;0;-0,177662;-0,4856;11;4;0;0,677957;0,312108;-0,128100;-1,217289;4
1817;378;7;22;27;32;39;40;0;0;0,086710;-0,2212;11;4;0;-0,598707;0,656349;0,484847;-0,369069;4
1818;27;6;7;12;17;22;27;0;0;0,495342;0,1874;11;4;0;-0,572084;0,136272;-0,135529;1,562025;4
1819;401;12;15;19;22;27;40;0;0;0,039037;-0,2689;11;4;0;-1,924902;0,005634;1,718172;0,279170;4
1820;73;6;7;15;19;22;32;0;0;-1,148162;-1,4561;11;4;0;0,244560;1,386313;-1,176921;-2,750276;4
1821;400;12;15;19;22;27;39;0;0;1,602362;1,2945;11;4;0;0,113302;1,855621;1,640160;-0,404359;4
1822;291;7;12;17;19;22;40;0;0;-1,636043;-1,9439;11;4;0;-0,877320;-0,712567;0,931866;-2,614065;4
1823;264;7;12;15;17;27;40;0;0;0,805220;0,4973;11;4;0;0,785068;0,390738;0,764698;-0,330063;4
1824;375;7;19;22;27;39;40;0;0;-0,246387;-0,5543;11;4;0;-1,001147;0,252051;1,612918;-1,356595;4
1825;406;12;15;19;27;32;40;0;0;1,113552;0,8057;11;4;0;0,594373;2,396748;0,251432;-1,015449;4
1826;277;7;12;15;19;39;40;0;0;1,059687;0,7518;11;4;0;-0,167787;1,159709;-0,369564;1,497015;4
1827;115;6;7;19;22;32;39;0;0;0,852895;0,5450;11;4;0;-0,780734;2,189336;1,491567;-1,194380;4
1828;321;7;12;22;32;39;40;0;0;2,564194;2,2563;11;4;0;0,572703;2,221531;1,896484;0,437669;4
1829;316;7;12;19;27;39;40;0;0;-0,188497;-0,4964;11;4;0;-0,791259;-0,826488;1,443893;-0,203139;4
1830;309;7;12;19;22;27;39;0;0;2,119342;1,8114;11;4;0;1,682200;1,435225;0,550476;0,570784;4
1831;411;12;15;22;27;39;40;0;0;1,651893;1,3440;11;4;0;1,469216;0,918864;1,237720;-0,322014;4
1832;164;6;12;17;19;22;39;0;0;1,342633;1,0347;11;4;0;0,709533;0,087360;0,718882;1,169491;4
1833;41;6;7;12;19;27;32;0;0;0,896853;0,5890;11;4;0;-0,689101;1,445132;0,260100;0,777576;4
1834;201;6;15;17;19;27;32;0;0;-1,315330;-1,6232;11;4;0;-1,176363;-0,185061;-0,913168;-0,356067;4
1835;276;7;12;15;19;32;40;0;0;0,046776;-0,2611;11;4;0;-2,176892;0,760364;0,773366;0,736713;4
1836;217;6;15;19;22;27;32;0;0;-0,449154;-0,7570;11;4;0;0,447018;-0,657463;0,551095;-1,238958;4
1837;390;12;15;17;22;27;39;0;0;-0,875431;-1,1833;11;4;0;-0,535555;-0,269263;0,044640;-0,990684;4
1838;150;6;12;15;19;32;40;0;0;-1,349691;-1,6576;11;4;0;-2,174415;0,391977;-0,366468;-0,550476;4
1839;242;6;17;22;27;32;39;0;0;0,679536;0,3716;11;4;0;0,151689;-0,452528;0,224809;1,435102;4
1840;166;6;12;17;19;27;32;0;0;-0,366190;-0,6741;11;4;0;-0,117636;0,326967;-0,009844;-0,931866;4
1841;220;6;15;19;22;32;39;0;0;1,398665;1,0908;11;4;0;0,794355;-0,339845;0,513328;1,829493;4
1842;240;6;17;19;27;39;40;0;0;-0,685355;-0,9933;11;4;0;-1,133643;-1,181874;1,255056;-0,310250;4
1843;203;6;15;17;19;27;40;0;0;-0,441106;-0,7490;11;4;0;-0,920659;0,537474;-0,469245;-0,029781;4
1844;349;7;15;19;27;32;39;0;0;0,243043;-0,0649;11;4;0;0,877939;0,451414;0,058261;-0,901528;4
1845;16;6;7;12;15;27;32;0;0;1,294649;0,9868;11;4;0;-0,777638;2,511288;0,934342;-0,078693;4
1846;274;7;12;15;19;27;40;0;0;2,104793;1,7969;11;4;0;0,725631;1,008020;1,538622;0,937314;4
1847;22;6;7;12;17;19;22;0;0;2,105412;1,7975;11;4;0;0,154785;0,647062;2,112563;1,296414;4
1848;40;6;7;12;19;22;40;0;0;-0,889362;-1,1973;11;4;0;-1,320623;-0,457482;-0,961460;0,960841;4
1849;318;5;7;20;22;28;35;0;0;-0,120547;-0,0469;12;4;0;-0,844505;0,193171;1,060399;-0,650158;5
1850;66;4;5;11;13;22;28;0;0;0,665140;0,7388;12;4;0;0,060676;2,497605;-1,327000;0,099000;5
1851;435;11;13;19;20;22;28;0;0;0,128657;0,2023;12;4;0;-0,430921;0,020432;0,054918;0,612885;5
1852;410;7;11;20;22;28;36;0;0;-1,078973;-1,0054;12;4;0;-0,996194;-0,676099;-1,118350;0,632698;5
1853;378;5;20;22;28;35;36;0;0;-0,697274;-0,6237;12;4;0;0,565893;0,430301;-1,969047;-0,421695;5
1854;309;5;7;19;20;22;35;0;0;-1,072782;-0,9992;12;4;0;-0,463735;-0,400583;-1,442779;0,161533;5
1855;367;5;13;19;28;35;36;0;0;-0,362939;-0,2893;12;4;0;-1,269234;-0,446399;0,495125;0,494630;5
1856;339;5;11;13;22;28;35;0;0;-0,783953;-0,7103;12;4;0;-1,485933;0,637713;0,192366;-0,912053;5
1857;317;5;7;19;28;35;36;0;0;-0,883945;-0,8103;12;4;0;-0,889702;-0,364673;-0,049098;-0,464416;5
1858;382;7;11;13;19;20;36;0;0;0,190571;0,2642;12;4;0;-0,210507;-1,227752;1,404021;0,415380;5
1859;152;4;7;11;20;22;28;0;0;-0,403492;-0,3299;12;4;0;0,085441;0,490358;-0,595797;-0,786987;5
1860;73;4;5;11;19;20;28;0;0;2,264685;2,3383;12;4;0;1,856178;1,727397;1,303720;-0,357924;5
1861;255;5;7;11;13;19;28;0;0;-1,055136;-0,9815;12;4;0;0,376436;-0,102158;-2,205558;-0,178993;5
1862;445;11;13;20;22;28;35;0;0;2,192246;2,2659;12;4;0;1,276045;1,310717;0,313098;1,484633;5
1863;11;4;5;7;11;19;36;0;0;0,282822;0,3564;12;4;0;-0,434016;0,624092;0,114974;0,260595;5
1864;30;4;5;7;13;20;36;0;0;0,368573;0,4422;12;4;0;-0,613566;1,203606;-0,112869;0,259976;5
1865;450;11;19;20;22;28;35;0;0;-1,185155;-1,1115;12;4;0;-0,416061;-0,367768;0,761355;-2,347836;5
1866;456;13;19;20;22;28;35;0;0;0,988640;1,0623;12;4;0;-0,487262;-0,531840;0,888278;2,108105;5
1867;208;4;11;13;20;22;35;0;0;-0,098257;-0,0246;12;4;0;1,297715;-0,950378;-1,618614;1,074763;5
1868;443;11;13;19;22;35;36;0;0;-0,506888;-0,4333;12;4;0;-0,815406;1,212893;-1,449589;0,038325;5
1869;270;5;7;11;19;20;35;0;0;0,710338;0,7840;12;4;0;1,246326;0,510170;0,241897;-0,577718;5
1870;366;5;13;19;22;35;36;0;0;-2,243883;-2,1703;12;4;0;-1,700155;-1,078540;-0,411294;-1,297777;5
1871;164;4;7;13;19;20;35;0;0;-0,520200;-0,4466;12;4;0;-1,456833;-0,414204;0,123023;0,707614;5
1872;61;4;5;11;13;19;36;0;0;-0,587686;-0,5141;12;4;0;0,230320;0,856888;-2,487885;0,225305;5
1873;221;4;11;19;20;28;36;0;0;1,383960;1,4576;12;4;0;0,220413;1,885896;0,463549;0,198062;5
1874;199;4;11;13;19;20;35;0;0;-0,151194;-0,0776;12;4;0;-0,359100;-0,704580;0,944620;-0,183327;5
1875;408;7;11;19;28;35;36;0;0;1,499740;1,5734;12;4;0;0,877939;0,889702;-0,547504;1,779343;5
1876;8;4;5;7;11;19;22;0;0;0,066434;0,1400;12;4;0;-0,244560;0,754111;-1,150545;0,773861;5
1877;49;4;5;7;20;22;36;0;0;-1,780148;-1,7065;12;4;0;-2,192989;-0,035910;0,120546;-1,451942;5
1878;17;4;5;7;11;22;35;0;0;0,024023;0,0976;12;4;0;-1,053155;2,082782;-0,145064;-0,836518;5
1879;312;5;7;19;20;28;36;0;0;1,958831;2,0324;12;4;0;1,686534;-0,010525;1,638055;0,603598;5
1880;355;5;11;20;22;35;36;0;0;0,312541;0,3862;12;4;0;0,710152;0,372721;-1,560415;1,102624;5
1881;370;5;13;20;22;35;36;0;0;-1,112716;-1,0391;12;4;0;-0,581990;-0,916325;-1,002571;0,275455;5
1882;155;4;7;11;20;28;35;0;0;-1,112406;-1,0388;12;4;0;-0,014859;-0,999290;-0,463301;-0,747362;5
1883;347;5;11;19;20;28;36;0;0;-0,287404;-0,2138;12;4;0;0,863079;-0,027242;-0,000186;-1,410460;5
1884;287;5;7;11;28;35;36;0;0;-1,032538;-0,9589;12;4;0;-0,378294;-0,962761;0,169458;-0,893479;5
1885;387;7;11;13;19;28;36;0;0;-0,869394;-0,7958;12;4;0;0,347337;-0,354147;-0,221837;-1,510141;5
1886;306;5;7;13;22;35;36;0;0;-0,133549;-0,0599;12;4;0;-0,929946;0,063771;0,791073;-0,191995;5
1887;21;4;5;7;11;35;36;0;0;0,858312;0,9319;12;4;0;1,948429;0,243941;-0,568555;0,092809;5
1888;165;4;7;13;19;20;36;0;0;0,867290;0,9409;12;4;0;0,268087;0,961522;-0,409436;0,914406;5
1889;137;4;7;11;13;22;35;0;0;-1,300934;-1,2273;12;4;0;-0,365911;-0,206792;0,210941;-2,240106;5
1890;284;5;7;11;22;28;35;0;0;-1,937409;-1,8638;12;4;0;-0,794355;-0,593754;-1,312141;-1,174568;5
1891;379;7;11;13;19;20;22;0;0;1,941804;2,0154;12;4;0;2,756405;0,242083;1,642389;-0,757269;5
1892;95;4;5;13;19;20;36;0;0;-0,184008;-0,1104;12;4;0;0,933042;0,123828;-1,814881;0,389995;5
1893;242;4;13;20;22;28;35;0;0;-1,803675;-1,7301;12;4;0;-2,086497;-0,177693;-0,630469;-0,712691;5
1894;243;4;13;20;22;28;36;0;0;-0,931309;-0,8577;12;4;0;-1,170172;0,172121;-1,914563;1,049997;5
1895;226;4;11;19;28;35;36;0;0;1,024241;1,0979;12;4;0;1,451261;0,936757;0,480266;-0,819802;5
1896;299;5;7;13;20;22;35;0;0;-1,492868;-1,4193;12;4;0;-0,550414;-0,319476;-2,487885;0,372040;5
1897;129;4;7;11;13;19;28;0;0;1,307187;1,3808;12;4;0;-0,216699;1,090922;2,138319;-0,398168;5
1898;320;5;7;20;22;35;36;0;0;0,456492;0,5301;12;4;0;-0,848220;-0,126304;0,246851;1,640656;5
1899;77;4;5;11;19;22;35;0;0;0,041359;0,1150;12;4;0;0,044578;0,767113;0,737828;-1,466801;5
1900;313;5;7;19;20;35;36;0;0;-1,472436;-1,3988;12;4;0;-0,612328;-1,319385;0,153980;-1,167138;5
1901;448;11;13;20;28;35;36;0;0;0,439774;0,5134;12;4;0;0,822835;1,432068;0,891993;-2,267348;5
1902;47;4;5;7;20;22;28;0;0;0,062410;0,1360;12;4;0;-0,118255;0,832742;-0,525215;-0,064452;5
1903;237;4;13;19;20;35;36;0;0;1,114635;1,1882;12;4;0;-0,585086;1,076682;1,143983;0,593692;5
1904;126;4;5;22;28;35;36;0;0;-1,480794;-1,4072;12;4;0;-0,760302;0,181408;-1,313379;-1,069314;5
1905;236;4;13;19;20;28;36;0;0;-0,915830;-0,8422;12;4;0;0,079250;-0,612328;-0,500450;-0,798132;5
1906;304;5;7;13;22;28;35;0;0;2,385418;2,4590;12;4;0;0,668051;-0,773304;1,872709;3,003380;5
1907;62;4;5;11;13;20;22;0;0;-1,552614;-1,4790;12;4;0;-0,071201;0,255085;-2,869893;-0,419219;5
1908;12;4;5;7;11;20;22;0;0;-0,281522;-0,2079;12;4;0;0,270564;0,113922;-1,492929;0,545399;5
1909;64;4;5;11;13;20;35;0;0;-0,848963;-0,7754;12;4;0;0,246417;-0,645762;-1,165405;-0,133177;5
1910;429;7;19;20;22;28;35;0;0;0,333592;0,4072;12;4;0;-0,397487;0,807976;-0,554934;0,811629;5
1911;290;5;7;13;19;20;35;0;0;0,368264;0,4419;12;4;0;0,371483;-1,651243;1,778600;0,237687;5
1912;388;7;11;13;19;35;36;0;0;1,296352;1,3700;12;4;0;0,637094;1,185031;0,491410;0,279170;5
1913;26;4;5;7;13;19;36;0;0;0,700742;0,7744;12;4;0;-0,136830;-0,948520;1,095071;1,391762;5
1914;7;4;5;7;11;19;20;0;0;0,072934;0,1465;12;4;0;-0,528744;0,053246;-0,316566;0,937933;5
1915;333;5;11;13;20;22;28;0;0;1,627282;1,7009;12;4;0;-0,031576;0,455067;2,417551;0,413523;5
1916;354;5;11;20;22;28;36;0;0;2,159742;2,2334;12;4;0;1,607284;0,886607;0,594807;1,230786;5
1917;264;5;7;11;13;22;36;0;0;1,420180;1,4938;12;4;0;0,065010;1,697678;0,692630;0,385042;5
1918;351;5;11;19;22;35;36;0;0;-1,073710;-1,0001;12;4;0;-0,793736;0,216079;-2,203700;0,633936;5
